ride_type,ride_category,status,tip,surge,duration,distance,pickup_address,dropoff_address,pickup_zip,dropoff_zip,earnings,ride_start,ride_end
UberX,TRIP,COMPLETED,0.0,0.0,1885,13.0,"Seymour Ave, Franklin Park, IL 60131, US","W Diversey Ave, Chicago, IL 60647, US",60131,60647,13.86,2023-02-22 13:33:12,2023-02-22 14:04:37
UberX,TRIP,COMPLETED,0.0,0.0,522,3.3,"W Stratford Pl, Chicago, IL 60657-2631, US","N Wells St, Chicago, IL 60610, US",60657,60610,4.67,2023-03-03 21:15:23,2023-03-03 21:24:05
UberX,TRIP,COMPLETED,5.0,0.0,1080,4.9,"W Devon Ave, Chicago, IL 60660, US","N Halsted St, Chicago, IL 60657, US",60660,60657,12.22,2023-03-03 20:52:31,2023-03-03 21:10:31
UberX,TRIP,COMPLETED,0.0,0.0,633,2.8,"W Olive Ave, Chicago, IL 60659, US","N Seeley Ave, Chicago, IL 60645, US",60659,60645,4.55,2023-03-03 20:38:29,2023-03-03 20:49:02
UberX Share,CT,COMPLETED,3.0,0.0,456,1.8,"N Western Ave, Chicago, IL 60625, US","N California Ave, Chicago, IL 60659, US",60625,60659,7.15,2023-03-03 20:25:24,2023-03-03 20:33:00
UberX,TRIP,COMPLETED,0.0,3.0,832,3.6,"N Damen Ave, Chicago, IL 60645-5101, US","W Carmen Ave, Chicago, IL 60625-4218, US",60645,60625,8.26,2023-03-03 20:02:41,2023-03-03 20:16:33
UberX,TRIP,COMPLETED,0.0,0.0,1281,6.6,"N Mango Ave, Chicago, IL 60646-6308, US","W Touhy Ave, Chicago, IL 60626-2321, US",60646,60626,11.21,2023-03-03 19:33:57,2023-03-03 19:55:18
UberX,TRIP,COMPLETED,0.0,0.0,765,3.9,"Dempster St, Morton Grove, IL 60053, US","W Touhy Ave, Niles, IL 60714, US",60053,60714,5.66,2023-03-03 19:13:37,2023-03-03 19:26:22
UberX,TRIP,COMPLETED,0.0,0.0,1575,10.9,"N Hamlin Ave, Chicago, IL 60618-6606, US","Mannheim Rd, Des Plaines, IL 60018, US",60618,60018,13.7,2023-03-03 17:57:30,2023-03-03 18:23:45
UberX Share,CT,COMPLETED,0.0,1.5,2683,9.4,"N Clark St, Chicago, IL 60626-4001, US","W Waveland Ave, Chicago, IL 60634-2663, US",60626,60634,18.53,2023-03-03 16:56:19,2023-03-03 17:41:02
UberX,TRIP,COMPLETED,3.0,0.0,1316,7.1,"Gross Point Rd, Skokie, IL 60076-1214, US","W Catalpa Ave, Chicago, IL 60625-1266, US",60076,60625,12.4,2023-03-03 15:46:03,2023-03-03 16:07:59
Comfort,TRIP,CANCELED,0.0,0.0,0,0.0,"9543 Lorel Ave, Skokie, IL 60077-1119, US","5215 Old Orchard Rd, Skokie, IL 60077-1021, US",60077,60077,0.0,2023-03-03 15:43:49,2023-03-03 15:43:49
UberX,TRIP,COMPLETED,0.0,0.0,1711,13.2,"W Addison St, Chicago, IL 60613, US","Skokie Blvd, Skokie, IL 60077-1025, US",60613,60077,13.34,2023-03-03 15:15:50,2023-03-03 15:44:21
UberX,TRIP,COMPLETED,0.0,0.0,1704,10.6,"N Harlem Ave, Chicago, IL 60631-3913, US","W Buena Ave, Chicago, IL 60613-1611, US",60631,60613,11.64,2023-03-03 14:25:51,2023-03-03 14:54:15
UberX,TRIP,COMPLETED,8.18,0.0,2274,24.4,"S Damen Ave, Chicago, IL 60612, US","W Dempster St, Park Ridge, IL 60068, US",60612,60068,26.6,2023-03-03 13:16:38,2023-03-03 13:54:32
UberX,TRIP,COMPLETED,0.0,0.0,1202,11.1,"S May St, Chicago, IL 60621-1038, US","W Taylor St, Chicago, IL 60612-4320, US",60621,60612,13.92,2023-03-03 12:23:31,2023-03-03 12:43:33
UberXL,TRIP,COMPLETED,0.0,0.0,282,0.6,"S Throop St, Chicago, IL 60620-3831, US","W 79th St, Chicago, IL 60620, US",60620,60620,5.84,2023-03-03 12:09:43,2023-03-03 12:14:25
UberX Share,CT,COMPLETED,0.0,1.75,354,1.4,"S Wabash Ave, Chicago, IL 60637-4516, US","S Union Ave, Chicago, IL 60620-2401, US",60637,60620,5.94,2023-03-03 11:50:54,2023-03-03 11:56:48
UberX,TRIP,COMPLETED,6.18,2.0,1327,15.8,"W Granville Ave, Chicago, IL 60660, US","S Dusable Lake Shore Dr, Chicago, IL 60637, US",60660,60637,22.22,2023-03-03 11:23:09,2023-03-03 11:45:16
Connect Express,TRIP,COMPLETED,0.0,0.0,3149,20.4,"W Irving Park Rd, Chicago, IL 60634, US","Cardinal Dr, Bloomingdale, IL 60108, US",60634,60108,17.1,2023-03-01 16:39:04,2023-03-01 17:31:33
UberX,TRIP,COMPLETED,0.0,1.25,2236,6.2,"N Central Park Ave, Chicago, IL 60624-1202, US","N Lockwood Ave, Chicago, IL 60641-2501, US",60624,60641,20.81,2023-03-01 16:09:58,2023-03-01 16:47:14
UberX,TRIP,COMPLETED,0.0,3.0,813,2.6,"N Ridgeway Ave, Chicago, IL 60647, US","N Kedvale Ave, Chicago, IL 60651-3619, US",60647,60651,7.42,2023-03-01 15:45:52,2023-03-01 15:59:25
UberX,TRIP,COMPLETED,0.0,0.0,1728,7.5,"S Western Ave, Chicago, IL 60608, US","N Lawndale Ave, Chicago, IL 60618-7320, US",60608,60618,11.18,2023-03-01 14:01:59,2023-03-01 14:30:47
UberX,TRIP,COMPLETED,10.0,0.0,1261,7.0,"W Wacker Dr, Chicago, IL 60606, US","S Rockwell St, Chicago, IL 60632-1159, US",60606,60632,18.16,2023-03-01 13:42:26,2023-03-01 14:03:27
Comfort,TRIP,COMPLETED,5.39,0.0,1146,5.0,"W Wellington Ave, Chicago, IL 60657-4029, US","W Wacker Dr, Chicago, IL 60606, US",60657,60606,16.06,2023-03-01 13:17:10,2023-03-01 13:36:16
UberX,TRIP,COMPLETED,0.0,2.0,233,0.7,"N Ashland Ave, Chicago, IL 60613, US","W Roscoe St, Chicago, IL 60618, US",60613,60618,4.9,2023-03-01 13:13:03,2023-03-01 13:16:56
UberX,TRIP,COMPLETED,0.0,0.0,532,3.8,"W Arlington Pl, Chicago, IL 60614-5917, US","N Marine Dr, Chicago, IL 60640, US",60614,60640,4.85,2023-03-01 12:42:16,2023-03-01 12:51:08
UberX,TRIP,COMPLETED,0.0,1.0,1014,4.5,"N Saint Louis Ave, Chicago, IL 60647-4810, US","N Lincoln Ave, Chicago, IL 60614-3718, US",60647,60614,8.02,2023-03-01 12:17:33,2023-03-01 12:34:27
Connect Saver,CT,COMPLETED,0.0,0.0,777,3.3,"W Jackson Blvd, Chicago, IL 60612-3047, US","N Homan Ave, Chicago, IL 60651-2319, US",60612,60651,5.69,2023-03-01 11:47:52,2023-03-01 12:00:49
UberX,TRIP,COMPLETED,0.0,0.0,1526,10.6,"N Broadway St, Chicago, IL 60640, US","W Harrison St, Chicago, IL 60612, US",60640,60612,11.18,2023-03-01 11:15:12,2023-03-01 11:40:38
UberX,TRIP,COMPLETED,0.0,3.5,514,3.1,"Rudolph St, Calumet City, IL 60409-5702, US","Saginaw Ave, Calumet City, IL 60409-1918, US",60409,60409,6.87,2023-03-12 18:48:42,2023-03-12 18:57:16
UberX,TRIP,COMPLETED,0.0,0.0,2466,28.4,"S Harlem Ave, Summit, IL 60501, US","Paxton Ave, Calumet City, IL 60409, US",60501,60409,22.38,2023-03-12 18:17:49,2023-03-12 18:58:55
UberX,TRIP,COMPLETED,0.0,0.0,957,4.8,"S Karlov Ave, Chicago, IL 60629-4930, US","S Archer Rd, Summit, IL 60501, US",60629,60501,6.63,2023-03-12 18:02:33,2023-03-12 18:18:30
UberX,TRIP,COMPLETED,4.0,0.0,1439,7.7,"Elmwood Ave, Berwyn, IL 60402-4420, US","W Marquette Rd, Chicago, IL 60629-4123, US",60402,60629,13.28,2023-03-12 17:07:31,2023-03-12 17:31:30
UberX,TRIP,COMPLETED,0.0,4.25,456,2.2,"W 26th St, Cicero, IL 60804-3324, US","Wesley Ave, Berwyn, IL 60402-3606, US",60804,60402,7.25,2023-03-12 16:51:54,2023-03-12 16:59:30
UberX Share,CT,COMPLETED,0.0,6.75,879,6.3,"S Nordica Ave, Chicago, IL 60638-3112, US","W 22nd Pl, Cicero, IL 60804-2801, US",60638,60804,16.3,2023-03-12 16:24:30,2023-03-12 16:39:09
UberX,TRIP,COMPLETED,0.0,0.0,2007,9.4,"W 71st St, Chicago, IL 60629-4337, US","Oak Park Ave, Berwyn, IL 60402, US",60629,60402,11.04,2023-03-12 15:24:00,2023-03-12 15:57:27
UberX,TRIP,COMPLETED,5.0,4.0,779,2.9,"S Cicero Ave, Bedford Park, IL 60638, US","W 58th St, Chicago, IL 60629-3848, US",60638,60629,14.04,2023-03-12 15:07:59,2023-03-12 15:20:58
UberX,TRIP,COMPLETED,0.0,2.0,2424,22.9,"N Kenmore Ave, Chicago, IL 60640-1516, US","S Mobile Ave, Chicago, IL 60638-4227, US",60640,60638,20.71,2023-03-12 13:35:56,2023-03-12 14:16:20
UberX,TRIP,COMPLETED,10.0,1.0,560,2.9,"W Fullerton Ave, Chicago, IL 60647-2914, US","W Belden St, Chicago, IL 60639, US",60647,60639,19.01,2023-03-18 01:13:35,2023-03-18 01:22:55
UberX Share,CT,COMPLETED,0.0,2.0,1092,6.2,"W Taylor St, Chicago, IL 60607-4224, US","N Richmond St, Chicago, IL 60647-5121, US",60607,60647,10.62,2023-03-18 00:42:48,2023-03-18 01:01:00
UberX,TRIP,CANCELED,0.0,0.0,0,0.0,"348 E Monroe St, Chicago, IL 60603, US","141 W Jackson Blvd, Chicago, IL 60604-3508, US",60603,60604,3.78,2023-03-18 00:38:28,2023-03-18 00:38:28
UberX,TRIP,COMPLETED,0.0,2.25,845,6.2,"Broadway St, Chicago, IL 60657, US","W Adams St, Chicago, IL 60603, US",60657,60603,10.08,2023-03-18 00:23:24,2023-03-18 00:37:29
UberX,TRIP,CANCELED,0.0,0.0,0,0.0,"N Broadway St, Chicago, IL 60657, US","N Broadway St, Chicago, IL 60657, US",60657,60657,0.0,2023-03-18 00:20:33,2023-03-18 00:20:33
UberX,TRIP,COMPLETED,0.0,0.0,659,3.3,"N Wells St, Chicago, IL 60610, US","W Stratford Pl, Chicago, IL 60657-2632, US",60610,60657,8.32,2023-03-18 00:01:25,2023-03-18 00:12:24
Comfort,TRIP,COMPLETED,0.0,3.25,737,3.0,"E Ohio St, Chicago, IL 60611, US","N Hudson Ave, Chicago, IL 60610-1111, US",60611,60610,11.54,2023-03-17 23:42:52,2023-03-17 23:55:09
UberX,TRIP,COMPLETED,0.0,6.5,1952,19.2,"E Medill Ave, Northlake, IL 60164-1753, US","W Kinzie St, Chicago, IL 60654, US",60164,60654,29.14,2023-03-17 23:05:39,2023-03-17 23:38:11
UberX,TRIP,COMPLETED,3.0,0.0,232,0.9,"Scott St, Melrose Park, IL 60164-2007, US","N Mannheim Rd, Franklin Park, IL 60131, US",60164,60131,5.9,2023-03-17 22:47:18,2023-03-17 22:51:10
UberX Share,CT,COMPLETED,0.0,0.0,504,4.0,"S Il Route 83, Elmhurst, IL 60126, US","Grand Ave, Elmhurst, IL 60126-1305, US",60126,60126,6.07,2023-03-17 22:27:45,2023-03-17 22:36:09
UberX,TRIP,COMPLETED,3.0,0.0,656,4.7,"Oakbrook Ctr, Oak Brook, IL 60523, US","E First St, Hinsdale, IL 60521, US",60523,60521,9.57,2023-03-17 22:11:59,2023-03-17 22:22:55
UberX,TRIP,COMPLETED,0.0,0.0,2090,17.3,"W Iowa St, Chicago, IL 60651-3937, US","Oakbrook Ctr, Oak Brook, IL 60523, US",60651,60523,13.6,2023-03-17 20:41:01,2023-03-17 21:15:51
UberX,TRIP,COMPLETED,0.0,2.5,938,3.6,"W Washington Blvd, Chicago, IL 60624-2218, US","N Trumbull Ave, Chicago, IL 60651-4043, US",60624,60651,9.25,2023-03-17 20:23:04,2023-03-17 20:38:42
UberX,TRIP,COMPLETED,0.0,0.0,1708,11.6,"N Harlem Ave, Norridge, IL 60706, US","S Kilbourn Ave, Chicago, IL 60624, US",60706,60624,11.93,2023-03-17 19:48:58,2023-03-17 20:17:26
UberX,TRIP,COMPLETED,0.0,0.0,655,2.1,"N Harlem Ave, Chicago, IL 60656-1823, US","N Oak Park Ave, Harwood Heights, IL 60706-7186, US",60656,60706,4.87,2023-03-17 19:31:21,2023-03-17 19:42:16
UberX,TRIP,COMPLETED,7.18,3.25,2534,13.0,"Wesley Ave, Evanston, IL 60202-1160, US","Park Pl, Rosemont, IL 60018, US",60202,60018,25.35,2023-03-17 18:40:57,2023-03-17 19:23:11
UberX,TRIP,COMPLETED,0.0,4.0,2993,39.9,"S Central Park Ave, Merrionette Park, IL 60803-4261, US","Wellington Ct, Rolling Meadows, IL 60008-1800, US",60803,60008,34.94,2023-03-17 15:22:22,2023-03-17 16:12:15
Delivery,TRIP,COMPLETED,2.0,1.0,563,0.4,Buffalo Wild Wings (Orland Park),"S 94th Ave, Orland Park, IL 60462-4725, US",,60462,5.0,2023-03-17 14:03:03,2023-03-17 14:12:26
Delivery,CT,COMPLETED,0.0,0.0,2848,13.7,Subway (6062 W 159th St),"Homewood, IL 60430, US",,60430,8.69,2023-03-17 13:42:30,2023-03-17 14:29:58
Connect Express,TRIP,COMPLETED,0.0,0.0,3544,41.6,"N Kedzie Ave, Chicago, IL 60625-4420, US","White Tail Run, Orland Park, IL 60467-8866, US",60625,60467,29.0,2023-03-17 12:14:30,2023-03-17 13:13:34
UberX,TRIP,COMPLETED,0.0,0.0,802,3.0,"W Junior Ter, Chicago, IL 60613-1510, US","W Ainslie St, Chicago, IL 60625-2641, US",60613,60625,5.73,2023-03-17 12:02:41,2023-03-17 12:16:03
UberX,TRIP,COMPLETED,0.0,6.0,491,1.5,"N Winthrop Ave, Chicago, IL 60660, US","W Leland Ave, Chicago, IL 60640-5030, US",60660,60640,8.8,2023-03-17 11:51:35,2023-03-17 11:59:46
UberX,TRIP,COMPLETED,0.0,2.75,1540,11.3,"Elmwood Ave, Evanston, IL 60202, US","Waukegan Rd, Northfield, IL 60093, US",60202,60093,12.94,2023-03-17 10:31:17,2023-03-17 10:56:57
Delivery,CT,COMPLETED,0.0,0.0,1397,1.4,Starbucks (Sherman & Clark - Evanston),"Ridge Ave, Evanston, IL 60201, US",,60201,3.68,2023-03-17 09:59:57,2023-03-17 10:23:14
UberX,TRIP,COMPLETED,0.0,0.0,295,1.3,"Bronx Ave, Skokie, IL 60077-1901, US","Old Orchard Ctr, Skokie, IL 60077, US",60077,60077,2.86,2023-03-17 09:56:05,2023-03-17 10:01:00
UberX,TRIP,COMPLETED,0.0,1.25,1312,9.1,"N Hamilton Ave, Chicago, IL 60659-4211, US","Old Orchard Ctr, Skokie, IL 60077, US",60659,60077,12.37,2023-03-17 09:18:24,2023-03-17 09:40:16
UberX,TRIP,COMPLETED,5.0,4.5,789,3.9,"N Sheridan Rd, Chicago, IL 60640-7487, US","Austin St, Evanston, IL 60202-3409, US",60640,60202,15.07,2023-03-17 08:54:48,2023-03-17 09:07:57
UberX,TRIP,COMPLETED,0.0,4.25,582,2.5,"W Pershing Rd, Chicago, IL 60632, US","W 21st St, Chicago, IL 60608-2501, US",60632,60608,7.5,2023-03-16 18:26:55,2023-03-16 18:36:37
UberX Share,CT,COMPLETED,0.0,2.0,720,2.5,"S Western Blvd, Chicago, IL 60609-4747, US","S Washtenaw Ave, Chicago, IL 60632-1638, US",60609,60632,6.82,2023-03-16 18:12:37,2023-03-16 18:24:37
UberX,TRIP,COMPLETED,0.0,1.5,361,1.3,"S Ada St, Chicago, IL 60609-4244, US","W 50th St, Chicago, IL 60609-4708, US",60609,60609,4.81,2023-03-16 18:03:30,2023-03-16 18:09:31
Comfort,TRIP,COMPLETED,0.0,0.0,854,3.9,"S Prairie Ave, Chicago, IL 60653-1006, US","S Bishop St, Chicago, IL 60609-4206, US",60653,60609,9.28,2023-03-16 17:51:14,2023-03-16 18:05:28
UberX,TRIP,COMPLETED,4.0,1.75,1281,4.5,"S Kimbark Ave, Chicago, IL 60637-4721, US","E 44th St, Chicago, IL 60653-3417, US",60637,60653,12.12,2023-03-16 16:54:37,2023-03-16 17:15:58
UberX,TRIP,COMPLETED,0.0,4.25,1129,1.9,"S Crandon Ave, Chicago, IL 60649-1215, US","S Crandon Ave, Chicago, IL 60649-1215, US",60649,60649,10.66,2023-03-16 16:38:48,2023-03-16 16:57:37
UberX,TRIP,COMPLETED,0.0,0.0,2341,14.2,"N Clark St, Chicago, IL 60614-1503, US","E 72nd St, Chicago, IL 60649-2613, US",60614,60649,15.31,2023-03-16 15:54:58,2023-03-16 16:33:59
UberX,TRIP,CANCELED,0.0,0.0,0,0.0,"3175 Broadway St, Chicago, IL 60657, US","713 W Schubert Ave, Chicago, IL 60614-1549, US",60657,60614,3.78,2023-03-16 15:43:23,2023-03-16 15:43:23
UberX,TRIP,COMPLETED,3.0,1.0,1037,5.1,"W Thorndale Ave, Chicago, IL 60660-3306, US","N Halsted St, Chicago, IL 60657, US",60660,60657,10.74,2023-03-16 15:33:37,2023-03-16 15:50:54
UberX,TRIP,COMPLETED,0.0,0.0,807,3.4,"W Polk St, Chicago, IL 60607-3413, US","W Grand Ave, Chicago, IL 60654, US",60607,60654,5.17,2023-03-14 20:49:05,2023-03-14 21:02:32
UberX,TRIP,COMPLETED,0.0,3.0,585,1.3,"W Kinzie St, Chicago, IL 60654-5702, US","S Michigan Ave, Chicago, IL 60603, US",60654,60603,8.41,2023-03-14 19:57:45,2023-03-14 20:07:30
UberX,TRIP,COMPLETED,0.0,0.0,2601,10.7,"N Kolmar Ave, Chicago, IL 60646-4413, US","W Fulton Market, Chicago, IL 60607-1308, US",60646,60607,19.51,2023-03-14 19:14:33,2023-03-14 19:57:54
UberX,TRIP,COMPLETED,0.0,2.5,997,5.3,"Asbury Ave, Evanston, IL 60202-2761, US","W Devon Ave, Chicago, IL 60646-4145, US",60202,60646,15.36,2023-03-14 18:45:02,2023-03-14 19:01:39
UberX,TRIP,COMPLETED,0.0,1.5,389,0.9,"N Sheridan Rd, Chicago, IL 60640-3113, US","N Clark St, Chicago, IL 60640, US",60640,60640,4.91,2023-03-13 18:23:05,2023-03-13 18:29:34
UberX Share,CT,COMPLETED,0.0,0.0,2378,13.2,"W Jackson Blvd, Chicago, IL 60612-3626, US","N Sheridan Rd, Chicago, IL 60640-3117, US",60612,60640,24.41,2023-03-13 17:41:27,2023-03-13 18:21:05
UberX,TRIP,COMPLETED,0.0,1.5,1125,7.3,"W Fullerton Ave, Chicago, IL 60614, US","W Lexington St, Chicago, IL 60612-3313, US",60614,60612,10.3,2023-03-13 17:15:44,2023-03-13 17:34:29
UberX,TRIP,COMPLETED,3.0,3.5,1380,6.5,"N Sheridan Rd, Chicago, IL 60660-3649, US","N Hoyne Ave, Chicago, IL 60618-6442, US",60660,60618,14.03,2023-03-13 16:49:46,2023-03-13 17:12:46
UberX,TRIP,CANCELED,0.0,0.0,0,0.0,"1622 W Rascher Ave, Chicago, IL 60640-1116, US","5758 N Ridge Ave, Chicago, IL 60660-3444, US",60640,60660,3.78,2023-03-13 16:45:45,2023-03-13 16:45:45
UberX,TRIP,COMPLETED,0.0,0.0,2720,11.8,"N Halsted St, Chicago, IL 60614-4314, US","N Halsted St, Chicago, IL 60614-4314, US",60614,60614,15.78,2023-03-13 12:12:27,2023-03-13 12:57:47
UberX,TRIP,COMPLETED,0.0,2.25,885,6.5,"S Prairie Ave, Chicago, IL 60616-1339, US","N Racine Ave, Chicago, IL 60614-4014, US",60616,60614,9.93,2023-03-13 11:57:04,2023-03-13 12:11:49
UberX,TRIP,COMPLETED,0.0,0.0,473,1.3,"N Wabash Ave, Chicago, IL 60611, US","S Michigan Ave, Chicago, IL 60605-2601, US",60611,60605,3.27,2023-03-13 11:44:01,2023-03-13 11:51:54
UberX,TRIP,COMPLETED,3.0,0.0,765,2.0,"S Prairie Ave, Chicago, IL 60605-3335, US","N Wabash Ave, Chicago, IL 60611-3548, US",60605,60611,7.68,2023-03-13 11:27:20,2023-03-13 11:40:05
UberX,TRIP,COMPLETED,0.0,8.5,2187,12.8,"N Sheridan Rd, Chicago, IL 60626-0809, US","S Michigan Ave, Chicago, IL 60605-2810, US",60626,60605,22.26,2023-03-13 10:43:09,2023-03-13 11:19:36
UberX,TRIP,COMPLETED,0.0,1.0,1561,10.8,"W 18th St, Chicago, IL 60608-2824, US","N Marine Dr, Chicago, IL 60640-3938, US",60608,60640,12.19,2023-03-26 01:00:07,2023-03-26 01:26:08
UberX Share,CT,COMPLETED,1.0,1.25,1289,6.9,"N Damen Ave, Chicago, IL 60647, US","W 18th St, Chicago, IL 60608-2835, US",60647,60608,14.93,2023-03-26 00:37:26,2023-03-26 00:58:55
UberX,TRIP,COMPLETED,0.0,0.0,723,4.7,"N Kilbourn Ave, Chicago, IL 60641-5363, US","N Hoyne Ave, Chicago, IL 60647, US",60641,60647,9.57,2023-03-26 00:25:50,2023-03-26 00:37:53
UberX,TRIP,COMPLETED,0.0,0.0,2119,6.8,"W Addison St, Chicago, IL 60613, US","W Parker Ave, Chicago, IL 60639-1338, US",60613,60639,9.74,2023-03-25 23:36:20,2023-03-26 00:11:39
UberXL,TRIP,COMPLETED,5.26,1.0,1055,3.8,"N Milwaukee Ave, Chicago, IL 60647-2628, US","N Clark St, Chicago, IL 60657, US",60647,60657,17.85,2023-03-25 23:19:10,2023-03-25 23:36:45
UberX,TRIP,COMPLETED,0.0,0.0,807,4.2,"N Latrobe Ave, Chicago, IL 60639-4304, US","N Milwaukee Ave, Chicago, IL 60647, US",60639,60647,5.95,2023-03-25 22:39:44,2023-03-25 22:53:11
UberX,TRIP,COMPLETED,3.41,0.0,2357,9.5,"N Sheridan Rd, Chicago, IL 60640-3114, US","W Palmer St, Chicago, IL 60639-2922, US",60640,60639,17.88,2023-03-25 22:02:07,2023-03-25 22:41:24
UberX,TRIP,COMPLETED,0.0,0.0,1829,9.4,"N Olcott Ave, Chicago, IL 60631-4320, US","N Sheridan Rd, Chicago, IL 60640-1959, US",60631,60640,10.99,2023-03-25 21:23:20,2023-03-25 21:53:49
UberX,TRIP,COMPLETED,5.0,0.0,512,2.8,"N Naples Ave, Chicago, IL 60631-2605, US","N Oleander Ave, Chicago, IL 60631-4310, US",60631,60631,9.54,2023-03-25 21:14:47,2023-03-25 21:23:19
UberX,TRIP,COMPLETED,0.0,0.0,952,9.2,"W North Ave, Chicago, IL 60622, US","N Milwaukee Ave, Chicago, IL 60646, US",60622,60646,10.06,2023-03-25 20:56:19,2023-03-25 21:12:11
UberX,TRIP,COMPLETED,0.0,1.0,410,1.8,"N Albany Ave, Chicago, IL 60647-5011, US","W North Ave, Chicago, IL 60647, US",60647,60647,5.48,2023-03-25 20:46:03,2023-03-25 20:52:53
UberXL,TRIP,COMPLETED,0.0,4.25,290,1.2,"N California Ave, Chicago, IL 60647-1734, US","N Kedzie Ave, Chicago, IL 60647-3753, US",60647,60647,9.85,2023-03-25 20:39:14,2023-03-25 20:44:04
UberX,TRIP,COMPLETED,3.0,2.75,856,3.3,"N Campbell Ave, Chicago, IL 60625-3013, US","2456 N California Ave, Chicago, IL 60647, US",60625,60647,10.63,2023-03-25 20:21:27,2023-03-25 20:35:43
UberX,TRIP,COMPLETED,0.0,5.75,1193,4.7,"W Diversey Ave, Chicago, IL 60647-1057, US","N Lincoln Ave, Chicago, IL 60625, US",60647,60625,17.13,2023-03-25 19:59:19,2023-03-25 20:19:12
UberX,TRIP,COMPLETED,0.0,0.0,1841,13.9,"Mill St, Des Plaines, IL 60016-4734, US","N Central Park Ave, Chicago, IL 60618-6639, US",60016,60618,14.18,2023-03-25 19:07:19,2023-03-25 19:38:00
Comfort,TRIP,COMPLETED,6.56,0.0,1723,16.5,"N Sedgwick St, Chicago, IL 60614-4716, US","Terminal 3, O'Hare International Airport (ORD), Chicago, IL 60666, US",60614,60666,29.79,2023-03-25 18:30:46,2023-03-25 18:59:29
UberXL,TRIP,COMPLETED,5.0,0.0,605,2.2,"N Ashland Ave, Chicago, IL 60622, US","N Sedgwick St, Chicago, IL 60614, US",60622,60614,13.07,2023-03-25 18:18:32,2023-03-25 18:28:37
UberX,TRIP,COMPLETED,0.0,0.0,994,4.2,"N Ashland Ave, Chicago, IL 60640-1120, US","N Elston Ave, Chicago, IL 60614-3946, US",60640,60614,6.9,2023-03-25 18:04:18,2023-03-25 18:20:52
UberX,TRIP,COMPLETED,0.0,1.25,743,1.9,"S Michigan Ave, Chicago, IL 60605-2485, US","S Wacker Dr, Chicago, IL 60606-4321, US",60605,60606,4.59,2023-03-24 09:59:33,2023-03-24 10:11:56
UberX Share,CT,COMPLETED,0.0,0.0,529,2.0,"S Racine Ave, Chicago, IL 60607-4123, US","E Jackson Blvd, Chicago, IL 60604-2201, US",60607,60604,5.52,2023-03-24 09:39:14,2023-03-24 09:48:03
UberX Share,CT,COMPLETED,0.0,7.5,2215,9.6,"N Sheridan Rd, Chicago, IL 60660-4916, US","W Van Buren St, Chicago, IL 60607-3517, US",60660,60607,30.3,2023-03-24 08:58:39,2023-03-24 09:35:34
Comfort,TRIP,COMPLETED,0.0,5.25,3600,19.8,"N Wacker Dr, Chicago, IL 60606-1511, US","W North Ave, Elmhurst, IL 60126, US",60606,60126,38.53,2023-03-22 17:54:44,2023-03-22 18:54:44
Comfort,TRIP,COMPLETED,5.35,0.0,908,5.7,"N Sawyer Ave, Chicago, IL 60647-2710, US","N LaSalle, Chicago, IL 60654, US",60647,60654,16.96,2023-03-22 17:27:49,2023-03-22 17:42:57
UberX,TRIP,COMPLETED,0.0,3.5,1282,5.1,"N Narragansett Ave, Chicago, IL 60639, US","1948 N Humboldt Blvd, Chicago, IL 60647-3824, US",60639,60647,11.17,2023-03-22 17:06:08,2023-03-22 17:27:30
UberX,TRIP,COMPLETED,0.0,0.0,678,2.3,"N 76th Ave, Elmwood Park, IL 60707-1401, US","N Narragansett Ave, Chicago, IL 60639-2633, US",60707,60639,9.54,2023-03-22 16:42:33,2023-03-22 16:53:51
UberX,TRIP,COMPLETED,5.0,0.0,991,7.1,"N Milwaukee Ave, Chicago, IL 60630-3613, US","W Armitage Ave, Chicago, IL 60614, US",60630,60614,14.21,2023-03-22 15:08:18,2023-03-22 15:24:49
UberX Share,CT,COMPLETED,0.0,0.0,645,3.5,"7435 W Talcott Ave, Chicago, IL 60631, US","W Sunnyside Ave, Chicago, IL 60630-3506, US",60631,60630,6.51,2023-03-22 14:46:52,2023-03-22 14:57:37
Comfort,TRIP,COMPLETED,5.0,0.0,651,3.4,"N Milwaukee Ave, Niles, IL 60714, US","N Ozark Ave, Chicago, IL 60631-2211, US",60714,60631,13.28,2023-03-22 14:30:32,2023-03-22 14:41:23
Comfort,TRIP,COMPLETED,0.0,1.75,1893,16.8,"W Scott St, Chicago, IL 60610, US","Terminal 1, O'Hare International Airport (ORD), Chicago, IL 60666, US",60610,60666,24.59,2023-03-22 13:05:51,2023-03-22 13:37:24
UberX,TRIP,COMPLETED,5.0,4.25,1103,4.2,"N Seeley Ave, Chicago, IL 60618, US","N Clark St, Chicago, IL 60610, US",60618,60610,14.64,2023-03-22 12:48:10,2023-03-22 13:06:33
UberX,TRIP,CANCELED,0.0,0.0,0,0.0,"3012 N Leavitt St, Chicago, IL 60618-8114, US","2131 W Wellington Ave, Chicago, IL 60618-8107, US",60618,60618,0.0,2023-03-22 12:45:50,2023-03-22 12:45:50
UberX Share,CT,COMPLETED,0.0,0.0,634,2.3,"N Sacramento Ave, Chicago, IL 60618-4611, US","N Ashland Ave, Chicago, IL 60657-4004, US",60618,60657,5.6,2023-03-22 12:31:32,2023-03-22 12:42:06
